35	0.159380480487	47327
38	0.219074598678	1059
39	0.211077844311	668
40	0.1111866712	5882
41	0.0729741196436	2357
42	0.0774365821095	749
43	0.0358945597308	3566
44	0.0323574730354	1298
45	0.0316027088036	886
46	0.0300985988583	1927
47	0.0546218487395	714
48	0.0276294404458	4307
49	0.0462592804112	1751
50	0.032571032571	4329
51	0.0316710654258	7199
52	0.014934218324	8437
53	0.0101301196402	11451
54	0.0112968820606	2213
55	0.00990964733314	3431
56	0.0182194616977	12075
57	0.0117359704516	16786
58	0.00890396438414	23585
59	0.00175336060783	15399
60	0.0159366754617	28425
61	0.00230396440772	12587
62	0.00698639265676	46519
63	0.00937940901775	50323
64	0.00970670634598	86023
65	0.00681001057455	70925
66	0.0112989536112	176034
67	0.0108127994335	361516
68	0.0106567307662	1926482
69	0.00114460916581	290929
70	0.00125904431512	370122
71	0.000297179417703	114409
72	0.00031409227333	429810
73	0.00021550366522	301619
74	0.000239522832945	1277540
