35	0.157608171919	41508
38	0.242253521127	1065
39	0.255284552846	615
40	0.126582278481	5767
41	0.0928714859438	1992
42	0.0748560460653	521
43	0.0329890992542	3486
44	0.0166414523449	1322
45	0.0412735849057	848
46	0.038811400849	1649
47	0.0446570972887	627
48	0.0208494208494	3885
49	0.053066850448	1451
50	0.0219970341078	4046
51	0.0296726827776	6538
52	0.0109665901556	7842
53	0.00719623581511	10839
54	0.00990615224192	1918
55	0.00939282120094	2981
56	0.0126978449432	11183
57	0.00884561537482	15714
58	0.00705563093623	22110
59	0.0023450824332	14072
60	0.0111524163569	26093
61	0.0034114372924	11139
62	0.00606252544903	44206
63	0.00742163060128	46351
64	0.00834705364322	78351
65	0.00445645253956	64401
66	0.00905504751659	156156
67	0.0101602692213	310228
68	0.00786593197054	1474714
69	0.000949574649294	204302
70	0.00149834865096	284313
71	0.000339087219591	94371
72	0.00037548790717	330237
73	0.000281433377999	238067
74	0.000334119772238	927811
