35	0.166239932964	42962
38	0.274816176471	1088
39	0.23786407767	618
40	0.147614917606	5765
41	0.110478899953	2109
42	0.0959119496855	636
43	0.05	3740
44	0.0305927342256	1569
45	0.05256869773	837
46	0.0537751222162	1841
47	0.0590111642743	627
48	0.0331919141502	4007
49	0.0644578313253	1660
50	0.0319518407039	4319
51	0.0338519158744	6942
52	0.0158653846154	8320
53	0.0101723650749	10617
54	0.00991571641051	2017
55	0.0110410094637	3170
56	0.0216584692381	11589
57	0.0144751246807	16442
58	0.00917940397916	23422
59	0.00241129865656	14515
60	0.018134900724	27902
61	0.00378445084327	12155
62	0.00851803563668	46020
63	0.0113525657594	50297
64	0.00926369402941	85603
65	0.00794073161167	71404
66	0.0122304729381	176281
67	0.0113212907107	359058
68	0.00925866897084	1898005
69	0.00110707691635	274597
70	0.00126625682064	370383
71	0.000390797143023	120267
72	0.000432845738458	427404
73	0.000287765332013	323180
74	0.000321088270696	1189704
