40	0.182368095577	5008058
41	0.154484434023	8720911
42	0.121006778109	6717508
43	0.0939686815373	5717075
44	0.0734041644962	4041065
45	0.0555052847282	3708800
46	0.0431501971954	2701888
47	0.0347615321544	2029456
48	0.0243305943931	1694451
49	0.0135179573649	1359303
50	0.0123459335135	1358261
51	0.0113012692443	680720
52	0.00957251854593	681012
53	0.00873815857538	6702213
54	0.00742994721051	10801961
55	0.00592681896382	8795612
56	0.00465229325085	7187853
57	0.00365919591295	5576635
58	0.00297672729203	4030601
59	0.00231943161718	3563373
60	0.00189936214446	2823053
61	0.00153925038952	2018515
62	0.00115401560303	1616096
63	0.000879594383088	1953173
64	0.000740020819252	810788
65	0.000599923713404	810103
66	0.000463101321629	809758
67	0.000448244948624	406028
68	0.000325391640886	405665
69	0.000280972262615	405734
70	0.000172678765692	405377
