35	0.136474539512	398382
38	0.237201789264	8048
39	0.213915470494	5016
40	0.137049986552	52054
41	0.108426992492	21443
42	0.10945083014	7830
43	0.0529995556214	33755
44	0.0340419093729	13219
45	0.039674886348	7259
46	0.046560904053	18406
47	0.0507598308006	6383
48	0.0332108658547	34567
49	0.0498698064078	17666
50	0.0307640905703	38909
51	0.0289472908871	67882
52	0.0142113992762	79584
53	0.0101433296582	90700
54	0.0124290871583	19390
55	0.0113296082487	32393
56	0.0160417952805	108529
57	0.0124698702855	143546
58	0.00830034904888	239508
59	0.00295541766795	139405
60	0.0148184067445	261904
61	0.00283883737889	115188
62	0.00697172518587	466599
63	0.00908330690043	485506
64	0.00873015603626	883833
65	0.00603464081686	758123
66	0.0112109744286	1723133
67	0.00928325454784	4163626
68	0.00706731635007	23017365
69	0.000858880594085	3718794
70	0.00106373004103	4543446
71	0.000314464063389	1402386
72	0.000280362690006	5175439
73	0.000228411107652	3957776
74	0.000213002307802	15643023
