35	0.15859437031	39043
38	0.235137533274	1127
39	0.203915171289	613
40	0.12678971882	5797
41	0.0869149952245	2094
42	0.0727969348659	522
43	0.0277696579947	3421
44	0.0153225806452	1240
45	0.0353227771011	821
46	0.0367516301126	1687
47	0.0440677966102	590
48	0.0238154304143	4031
49	0.0434235368156	1589
50	0.023375984252	4064
51	0.0225290697674	6880
52	0.00998702983139	7710
53	0.00872956909361	10768
54	0.00653923541247	1988
55	0.0101307189542	3060
56	0.0141761768902	11216
57	0.0100796416127	16072
58	0.00775299238303	22056
59	0.00294884103689	14582
60	0.0132978723404	27072
61	0.00167106420405	11370
62	0.00689670818304	44079
63	0.00799091472228	48430
64	0.00791290824261	80375
65	0.00632662922027	66228
66	0.010084828422	169165
67	0.00893452093484	327158
68	0.00903380054392	1673050
69	0.00100533337877	234748
70	0.00107942509695	320541
71	0.00033140339591	102594
72	0.000420825783486	373076
73	0.000221746157026	266070
74	0.000301500523438	1074625
