35	0.174048757359	25309
38	0.278388278388	819
39	0.216535433071	508
40	0.147485743909	3858
41	0.109318996416	1674
42	0.0982905982906	468
43	0.0457951706911	2402
44	0.03426124197	934
45	0.0371024734982	566
46	0.0451361867704	1285
47	0.0553435114504	524
48	0.031207133059	2916
49	0.0615258408532	1219
50	0.0276373441186	2967
51	0.0312639571237	4478
52	0.0161350148368	5392
53	0.00994764397906	7640
54	0.0169491525424	1416
55	0.0144600090375	2213
56	0.0193674920324	8158
57	0.0132187095581	10818
58	0.0101925254813	15011
59	0.00270242178568	9621
60	0.0162779264762	18307
61	0.00357627327661	8109
62	0.00782623685571	29005
63	0.0103855232101	31775
64	0.009747983676	51703
65	0.00790774299835	42490
66	0.0124885075084	104416
67	0.0124206500956	196125
68	0.00940657896911	1029067
69	0.000954248710119	151952
70	0.00125794326277	200327
71	0.000279362465447	68012
72	0.000290448157171	230678
73	0.000287291572781	177520
74	0.00027361982939	621300
