35	0.431468990069	21348
38	0.239263803681	326
39	0.164874551971	279
40	0.133263925039	1921
41	0.121350364964	1096
42	0.102974828375	437
43	0.0443196004994	1602
44	0.0205696202532	632
45	0.0279329608939	358
46	0.0437086092715	755
47	0.0605095541401	314
48	0.041127189642	1313
49	0.0486935866983	842
50	0.0321185917233	1619
51	0.0471781305115	2268
52	0.0195833333333	2400
53	0.0135085797736	2739
54	0.0190597204574	787
55	0.0114235500879	1138
56	0.0225334957369	3284
57	0.0149692595563	3741
58	0.0103505843072	5990
59	0.00520833333333	3840
60	0.0146285338593	6084
61	0.00527458889234	3223
62	0.00897017707363	8584
63	0.0102440494125	9957
64	0.00846088762403	13001
65	0.00518316788193	11383
66	0.00886882634095	18830
67	0.00868723119428	35109
68	0.00790944237165	118466
69	0.00133868808568	20169
70	0.00163501913716	26911
71	0.000334532073263	11957
72	0.000538448594986	29715
73	0.000358487184083	22316
74	0.00026053450711	72927
